Enum Name,Bukkit Material Name,Normaler Name,Datei Name,Potion Type,Translation Name
STAINED_GLASS_PANE_RED,RED_STAINED_GLASS_PANE,Rote Glasscheibe,block/red_stained_glass.png,,
STAINED_GLASS_PANE_WHITE,WHITE_STAINED_GLASS_PANE,Weiße Glasscheibe,block/white_stained_glass.png,,
STAINED_GLASS_PANE_YELLOW,YELLOW_STAINED_GLASS_PANE,Gelbe Glasscheibe,block/yellow_stained_glass.png,,
STAINED_GLASS_PINK,PINK_STAINED_GLASS,Rosa Glas,customfont/all_items/stained_glass_pink.png,,
STAINED_GLASS_PURPLE,PURPLE_STAINED_GLASS,Violettes Glas,customfont/all_items/stained_glass_purple.png,,
STAINED_GLASS_RED,RED_STAINED_GLASS,Rotes Glas,customfont/all_items/stained_glass_red.png,,
STAINED_GLASS_WHITE,WHITE_STAINED_GLASS,Weißes Glas,customfont/all_items/stained_glass_white.png,,
STAINED_GLASS_YELLOW,YELLOW_STAINED_GLASS,Gelbes Glas,customfont/all_items/stained_glass_yellow.png,,
STICK,STICK,Stock,item/stick.png,,
STICKY_PISTON,STICKY_PISTON,Klebriger Kolben,customfont/all_items/sticky_piston.png,,
STONE,STONE,Stein,customfont/all_items/stone.png,,
STONE_AXE,STONE_AXE,Steinaxt,item/stone_axe.png,,
STONE_BRICK_SLAB,STONE_BRICK_SLAB,Steinziegelstufe,customfont/all_items/slab_stone_bricks.png,,
STONE_BRICK_STAIRS,STONE_BRICK_STAIRS,Steinziegeltreppe,customfont/all_items/stairs_stone_bricks.png,,
STONE_BRICK_WALL,STONE_BRICK_WALL,Steinziegelmauer,customfont/all_items/wall_stone_bricks.png,,
STONE_BRICKS,STONE_BRICKS,Steinziegel,customfont/all_items/stone_bricks.png,,
STONE_BUTTON,STONE_BUTTON,Steinknopf,customfont/all_items/button_stone.png,,
STONE_HOE,STONE_HOE,Steinhacke,item/stone_hoe.png,,
STONE_PICKAXE,STONE_PICKAXE,Steinspithacke,item/stone_pickaxe.png,,
STONE_PRESSURE_PLATE,STONE_PRESSURE_PLATE,Steindruckplatte,customfont/all_items/pressure_plate_stone.png,,
STONE_SHOVEL,STONE_SHOVEL,Steinschaufel,item/stone_shovel.png,,
STONE_SLAB,STONE_SLAB,Steinstufe,customfont/all_items/slab_stone.png,,
STONE_STAIRS,STONE_STAIRS,Steintreppe,customfont/all_items/stairs_stone.png,,
STONE_SWORD,STONE_SWORD,Steinschwert,item/stone_sword.png,,
STONECUTTER,STONECUTTER,Steinsäge,customfont/all_items/stonecutter.png,,
STRING,STRING,Faden,item/string.png,,
STRIPPED_BAMBOO_BLOCK,STRIPPED_BAMBOO_BLOCK,Geschälter Bambusblock,customfont/all_items/stripped_bamboo_block.png,,
SUGAR,SUGAR,Zucker,item/sugar.png,,
SUGAR_CANE,SUGAR_CANE,Zuckerrohr,item/sugar_cane.png,,
SUNFLOWER,SUNFLOWER,Sonnenblume,block/sunflower_front.png,,
SUSPICIOUS_STEW,SUSPICIOUS_STEW,Seltsame Suppe,item/suspicious_stew.png,,
SWEET_BERRIES,SWEET_BERRIES,Süßbeeren,item/sweet_berries.png,,
TARGET,TARGET,Zeilblock,customfont/all_items/target.png,,
TEMPLATE_COAST,COAST_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Küste,item/coast_armor_trim_smithing_template.png,,
TEMPLATE_DUNE,DUNE_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Düne,item/dune_armor_trim_smithing_template.png,,
TEMPLATE_EYE,EYE_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Augen,item/eye_armor_trim_smithing_template.png,,
TEMPLATE_HOST,HOST_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Gastwirt,item/host_armor_trim_smithing_template.png,,
TEMPLATE_NETHERITE_UPGRADE,NETHERITE_UPGRADE_SMITHING_TEMPLATE,Schmiedevorlage-Netheritaufwertung,item/netherite_upgrade_smithing_template.png,,
TEMPLATE_RAISER,RAISER_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Aufzieher,item/raiser_armor_trim_smithing_template.png,,
TEMPLATE_RIB,RIB_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Rippen,item/rib_armor_trim_smithing_template.png,,
TEMPLATE_SENTRY,SENTRY_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Wachen,item/sentry_armor_trim_smithing_template.png,,
TEMPLATE_SHAPER,SHAPER_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Gestalter,item/shaper_armor_trim_smithing_template.png,,
TEMPLATE_SILENCE,SILENCE_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Stille,item/silence_armor_trim_smithing_template.png,,
TEMPLATE_SNOUT,SNOUT_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Schnauzen,item/snout_armor_trim_smithing_template.png,,
TEMPLATE_SPIRE,SPIRE_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Turmspitzen,item/spire_armor_trim_smithing_template.png,,
TEMPLATE_TIDE,TIDE_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Gezeiten,item/tide_armor_trim_smithing_template.png,,
TEMPLATE_VEX,VEX_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Plagegeister,item/vex_armor_trim_smithing_template.png,,
TEMPLATE_WARD,WARD_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Warthof,item/ward_armor_trim_smithing_template.png,,
TEMPLATE_WAYFINDER,WAYFINDER_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Wegfinder,item/wayfinder_armor_trim_smithing_template.png,,
TEMPLATE_WILD,WILD_ARMOR_TRIM_SMITHING_TEMPLATE,Schmiedevorlage-Wildnis,item/wild_armor_trim_smithing_template.png,,
TERRACOTTA,TERRACOTTA,Keramik,customfont/all_items/terracotta.png,,
TERRACOTTA_BLACK,BLACK_TERRACOTTA,Schwarze Keramik,customfont/all_items/black_terracotta.png,,
TERRACOTTA_BLUE,BLUE_TERRACOTTA,Blaue Keramik,customfont/all_items/blue_terracotta.png,,
TERRACOTTA_BROWN,BROWN_TERRACOTTA,Braune Keramik,customfont/all_items/brown_terracotta.png,,
TERRACOTTA_CYAN,CYAN_TERRACOTTA,Türkise Keramik,customfont/all_items/cyan_terracotta.png,,
TERRACOTTA_GLAZED_BLACK,BLACK_GLAZED_TERRACOTTA,Schwarze glasierte Keramik,customfont/all_items/black_glazed_terracotta.png,,
TERRACOTTA_GLAZED_BLUE,BLUE_GLAZED_TERRACOTTA,Blaue glasierte Keramik,customfont/all_items/blue_glazed_terracotta.png,,
TERRACOTTA_GLAZED_BROWN,BROWN_GLAZED_TERRACOTTA,Braune glasierte Keramik,customfont/all_items/brown_glazed_terracotta.png,,
TERRACOTTA_GLAZED_CYAN,CYAN_GLAZED_TERRACOTTA,Türkise glasierte Keramik,customfont/all_items/cyan_glazed_terracotta.png,,
TERRACOTTA_GLAZED_GRAY,GRAY_GLAZED_TERRACOTTA,Graue glasierte Keramik,customfont/all_items/gray_glazed_terracotta.png,,
TERRACOTTA_GLAZED_GREEN,GREEN_GLAZED_TERRACOTTA,Grüne glasierte Keramik,customfont/all_items/green_glazed_terracotta.png,,
TERRACOTTA_GLAZED_LIGHT_BLUE,LIGHT_BLUE_GLAZED_TERRACOTTA,Hellblaue glasierte Keramik,customfont/all_items/light_blue_glazed_terracotta.png,,
TERRACOTTA_GLAZED_LIGHT_GRAY,LIGHT_GRAY_GLAZED_TERRACOTTA,Hellgrau glasierte Keramik,customfont/all_items/light_gray_glazed_terracotta.png,,
TERRACOTTA_GLAZED_LIME,LIME_GLAZED_TERRACOTTA,Hellgrüne glasierte Keramik,customfont/all_items/lime_glazed_terracotta.png,,
TERRACOTTA_GLAZED_MAGENTA,MAGENTA_GLAZED_TERRACOTTA,Magenta glasierte Keramik,customfont/all_items/magenta_glazed_terracotta.png,,
TERRACOTTA_GLAZED_ORANGE,ORANGE_GLAZED_TERRACOTTA,Orange glasierte Keramik,customfont/all_items/orange_glazed_terracotta.png,,
TERRACOTTA_GLAZED_PINK,PINK_GLAZED_TERRACOTTA,Rosa glasierte Keramik,customfont/all_items/pink_glazed_terracotta.png,,
TERRACOTTA_GLAZED_PURPLE,PURPLE_GLAZED_TERRACOTTA,Violett glasierte Keramik,customfont/all_items/purple_glazed_terracotta.png,,
TERRACOTTA_GLAZED_RED,RED_GLAZED_TERRACOTTA,Rote glasierte Keramik,customfont/all_items/red_glazed_terracotta.png,,
TERRACOTTA_GLAZED_WHITE,WHITE_GLAZED_TERRACOTTA,Weiße glasierte Keramik,customfont/all_items/white_glazed_terracotta.png,,
TERRACOTTA_GLAZED_YELLOW,YELLOW_GLAZED_TERRACOTTA,Gelbe glasierte Keramik,customfont/all_items/yellow_glazed_terracotta.png,,
TERRACOTTA_GRAY,GRAY_TERRACOTTA,Graue Keramik,customfont/all_items/gray_terracotta.png,,
TERRACOTTA_GREEN,GREEN_TERRACOTTA,Grüne Keramik,customfont/all_items/green_terracotta.png,,
TERRACOTTA_LIGHT_BLUE,LIGHT_BLUE_TERRACOTTA,Hellblaue Keramik,customfont/all_items/light_blue_terracotta.png,,
TERRACOTTA_LIGHT_GRAY,LIGHT_GRAY_TERRACOTTA,Hellgraue Keramik,customfont/all_items/light_gray_terracotta.png,,
TERRACOTTA_LIME,LIME_TERRACOTTA,Hellgrüne Keramik,customfont/all_items/lime_terracotta.png,,
TERRACOTTA_MAGENTA,MAGENTA_TERRACOTTA,Magenta Keramik,customfont/all_items/magenta_terracotta.png,,
TERRACOTTA_ORANGE,ORANGE_TERRACOTTA,Orange Keramik,customfont/all_items/orange_terracotta.png,,
TERRACOTTA_PINK,PINK_TERRACOTTA,Rosa Keramik,customfont/all_items/pink_terracotta.png,,
TERRACOTTA_PURPLE,PURPLE_TERRACOTTA,Violette Keramik,customfont/all_items/purple_terracotta.png,,
TERRACOTTA_RED,RED_TERRACOTTA,Rote Keramik,customfont/all_items/red_terracotta.png,,
TERRACOTTA_WHITE,WHITE_TERRACOTTA,Weiße Keramik,customfont/all_items/white_terracotta.png,,
TERRACOTTA_YELLOW,YELLOW_TERRACOTTA,Gelbe Keramik,customfont/all_items/yellow_terracotta.png,,
TINTED_GLASS,TINTED_GLASS,Getöntes Glas,customfont/all_items/tinted_glass.png,,
TIPPED_ARROW,TIPPED_ARROW,Getränkter Pfeil,customfont/all_items/tipped_arrow.png,,
TNT,TNT,TNT,customfont/all_items/tnt.png,,
TORCH,TORCH,Fackel,block/torch.png,,
TORCHFLOWER,TORCHFLOWER,Fackellilie,block/torchflower.png,,
TORCHFLOWER_SEEDS,TORCHFLOWER_SEEDS,Fackelliliensamen,item/torchflower_seeds.png,,
TOTEM_OF_UNDYING,TOTEM_OF_UNDYING,Totem der Unsterblichkeit,item/totem_of_undying.png,,
TRAPPED_CHEST,TRAPPED_CHEST,Redstone-Truhe,customfont/all_items/trapped_chest.png,,
TRIDENT,TRIDENT,Dreizack,item/trident.png,,
TRIPWIRE_HOOK,TRIPWIRE_HOOK,Haken,block/tripwire_hook.png,,
TROPICAL_FISH,TROPICAL_FISH,Tropenfisch,item/tropical_fish.png,,
TUFF,TUFF,Tuffstein,customfont/all_items/tuff.png,,
TULIP_ORANGE,ORANGE_TULIP,Orange Tulpe,block/orange_tulip.png,,
TULIP_PINK,PINK_TULIP,Rosa Tulpe,block/pink_tulip.png,,
TULIP_RED,RED_TULIP,Rote Tulpe,block/red_tulip.png,,
TULIP_WHITE,WHITE_TULIP,Weißte Tulpe,block/white_tulip.png,,
TURTLE_EGG,TURTLE_EGG,Schildkröten-Spawn-Ei,item/turtle_egg.png,,
TURTLE_HELMET,TURTLE_HELMET,Schildkrötenpanzer,item/turtle_helmet.png,,
TURTLE_SCUTE,TURTLE_SCUTE,Schildkrötenei,item/turtle_scute.png,,
VINE,VINE,Ranken,customfont/all_items/vine.png,,
VINE_TWISTING,TWISTING_VINES,Zwirbelranken,block/twisting_vines_plant.png,,
VINE_WEEPING,WEEPING_VINES,Trauerranken,block/weeping_vines_plant.png,,
WARPED_BUTTON,WARPED_BUTTON,Wirrknopf,customfont/all_items/button_warped.png,,
WARPED_DOOR,WARPED_DOOR,Wirrtür,item/warped_door.png,,
WARPED_FENCE,WARPED_FENCE,Wirrzaun,customfont/all_items/fence_warped.png,,
WARPED_FENCE_GATE,WARPED_FENCE_GATE,Wirrzauntor,customfont/all_items/fence_gate_warped.png,,
WARPED_FUNGUS,WARPED_FUNGUS,Wirrpilz,block/warped_fungus.png,,
WARPED_FUNGUS_ON_A_STICK,WARPED_FUNGUS_ON_A_STICK,Wirrplizrute,item/warped_fungus_on_a_stick.png,,
WARPED_HANGING_SIGN,WARPED_HANGING_SIGN,Wirrhängeschild,item/warped_hanging_sign.png,,
WARPED_HYPHAE,WARPED_HYPHAE,Wirrhyphen,customfont/all_items/warped_hyphae.png,,
WARPED_NYLIUM,WARPED_NYLIUM,Wirr-Nezel,customfont/all_items/warped_nylium.png,,
WARPED_PLANKS,WARPED_PLANKS,Wirrbretter,customfont/all_items/warped_planks.png,,
WARPED_PRESSURE_PLATE,WARPED_PRESSURE_PLATE,Wirrdruckplatte,customfont/all_items/pressure_plate_warped.png,,
WARPED_ROOTS,WARPED_ROOTS,Wirrwurzeln,block/warped_roots.png,,
WARPED_SIGN,WARPED_SIGN,Wirrschild,item/warped_sign.png,,
WARPED_SLAB,WARPED_SLAB,Wirrstufe,customfont/all_items/slab_warped.png,,
WARPED_STAIRS,WARPED_STAIRS,Wirrtreppe,customfont/all_items/stairs_warped.png,,
WARPED_STEM,WARPED_STEM,Wirrstiel,customfont/all_items/warped_stem.png,,
WARPED_STEM_STRIPPED,STRIPPED_WARPED_STEM,Geschälter Wirrstiel,customfont/all_items/stripped_warped_stem.png,,
WARPED_TRAPDOOR,WARPED_TRAPDOOR,Wirrfalltür,customfont/all_items/trapdoor_warped.png,,
WARPED_WART_BLOCK,WARPED_WART_BLOCK,Wirrwarzenblock,customfont/all_items/warped_wart_block.png,,
WARRPED_HYPHAE_STRIPPED,STRIPPED_WARPED_HYPHAE,Geschälte Wirrhyphen,customfont/all_items/stripped_warped_hyphae.png,,
WHEAT,WHEAT,Weizen,item/wheat.png,,
WHEAT_SEEDS,WHEAT_SEEDS,Weizenkörner,item/wheat_seeds.png,,
WHITE_CANDLE,WHITE_CANDLE,Weiße Kerze,item/white_candle.png,,
WITHER_ROSE,WITHER_ROSE,Wither-Rose,block/wither_rose.png,,
WOLF_ARMOR,WOLF_ARMOR,Wolfspanzer,item/wolf_armor.png,,
WOODEN_AXE,WOODEN_AXE,Holzaxt,item/wooden_axe.png,,
WOODEN_HOE,WOODEN_HOE,Holzhacke,item/wooden_hoe.png,,
WOODEN_PICKAXE,WOODEN_PICKAXE,Holzspitzhacke,item/wooden_pickaxe.png,,
WOODEN_SHOVEL,WOODEN_SHOVEL,Holzschaufel,item/wooden_shovel.png,,
WOODEN_SWORD,WOODEN_SWORD,Holzschwert,item/wooden_sword.png,,
WOOL_BLACK,BLACK_WOOL,Schwarze Wolle,customfont/all_items/black_wool.png,,
WOOL_BLUE,BLUE_WOOL,Blaue Wolle,customfont/all_items/blue_wool.png,,
WOOL_BROWN,BROWN_WOOL,Braune Wolle,customfont/all_items/brown_wool.png,,
WOOL_CYAN,CYAN_WOOL,Türkise Wolle,customfont/all_items/cyan_wool.png,,
WOOL_GRAY,GRAY_WOOL,Graue Wolle,customfont/all_items/gray_wool.png,,
WOOL_GREEN,GREEN_WOOL,Grüne Wolle,customfont/all_items/green_wool.png,,
WOOL_LIGHT_BLUE,LIGHT_BLUE_WOOL,Hellblaue Wolle,customfont/all_items/light_blue_wool.png,,
WOOL_LIGHT_GRAY,LIGHT_GRAY_WOOL,Hellgraue Wolle,customfont/all_items/light_gray_wool.png,,
WOOL_LIME,LIME_WOOL,Hellgrüne Wolle,customfont/all_items/lime_wool.png,,
WOOL_MAGNETA,MAGENTA_WOOL,Magenta Wolle,customfont/all_items/magenta_wool.png,,
WOOL_ORANGE,ORANGE_WOOL,Orange Wolle,customfont/all_items/orange_wool.png,,
WOOL_PINK,PINK_WOOL,Rosa Wolle,customfont/all_items/pink_wool.png,,
WOOL_PURPLE,PURPLE_WOOL,Violette Wolle,customfont/all_items/purple_wool.png,,
WOOL_RED,RED_WOOL,Rote Wolle,customfont/all_items/red_wool.png,,
WOOL_WHITE,WHITE_WOOL,Weiße Wolle,customfont/all_items/white_wool.png,,
WOOL_YELLOW,YELLOW_WOOL,Gelbe Wolle,customfont/all_items/yellow_wool.png,,
